<p><span class="glossary">疲劳性眼底出血宜用眼适度，不要长时间看书报、电视，建议看过40分钟后休息2～3分钟，不要过度兴奋、疲劳、激动或恼怒，保持良好和充足的睡眠。同时还要少吸烟、少饮酒，少吃有刺激性的食物，禁喝浓茶或咖啡。</span></p>	______	<p><span class="glossary">Fatigue fundus hemorrhage should be used moderately. Do not read books, newspapers or TV for a long time. It is recommended to rest for 2 to 3 minutes after watching 40 minutes. Do not be overexcited, tired, excited or angry. Get good and adequate sleep. At the same time, reduce smoking, drinking less, eat less spicy food, and prohibit drinking strong tea or coffee. </span></p>
<p>多见于600度以上高度近视，父母近视者。</p>	______	<p>It is more common in people with high myopia above 600 degrees and parents with myopia. </p>
<p>大玻璃膜疣/色素异常是在脉络膜视网膜色素上皮细胞异常而导致的变性疾病，大部分原因是年龄性改变，就像皮肤一样随着年龄的增长而衰老会长色斑一样，受光照强度越高，损伤越明显。根据大数据分析，近年由于电子屏幕的普及和大量使用，导致此病变发生的概率增大，并且呈现低龄化的趋势。</p><p>该病变如果不明显影响视力，一般不需要马上专科治疗，但是需要定期检查视网膜，密切观察视觉变化，如日常生活发现视物变形、模糊、对比敏感度下降、中心暗点时，尽快就医。</p><p>请控制用眼强度，平日避免蓝光损害，如长时间注视手机、电脑等，尤其是在暗处长期看手机。适当补充富含叶黄素的食品，延缓老化。</p>	______	<p>Large drusen/ abnormal pigmentation is a degenerative disease caused by abnormal chorioretinal pigment epithelial cells, most of which are caused by age-related changes, just like the skin that ages with age and grows pigmentation. The higher the light intensity, the more obvious the damage. According to big data analysis, due to the popularization and extensive use of electronic screens in recent years, the probability of occurrence of this lesion has increased, and it has shown a trend of younger age. </p><p>If the lesion does not significantly affect vision, it generally does not require immediate specialist treatment, but regular retinal inspections are required to closely observe visual changes, such as visual distortion, blurring, decreased contrast sensitivity, and central darkening in daily life. Seek medical attention as soon as possible. </p><p>Please control the intensity of eye use and avoid blue light damage on weekdays, such as looking at mobile phones, computers, etc. for a long time, especially in the dark for a long time. Appropriately supplement foods rich in lutein to delay aging. </p>
<p>有青光眼家族史、40岁或以上中老年人、远视眼患者、高度近视眼、糖尿病和某些主要导致微循环障碍的疾病。总人群发病率为1%，45岁以后为2%。</p>	______	<p>Have a family history of glaucoma, middle-aged and elderly people aged 40 or older, patients with hyperopia, high myopia, diabetes, and certain diseases that mainly cause microcirculation disorders. The incidence is 1% in the general population and 2% after age 45. </p>
<p>引起豹纹状眼底的原因包括</p><p>1. 近视。近视眼由于眼轴被拉长，视网膜色素上皮细胞发生广泛扩张和变薄，脉络膜橘红色大血管更加暴露而呈现豹纹状眼底，一般近视度数越高，豹纹越明显，600度以上高度近视人群的豹纹尤其明显。</p><p>2. 中老年人。中老年人视网膜色素上皮层色素普遍减少，脉络膜毛细血管间隙组织增加，加之脉络膜血管壁透明度降低，毛细血管越来越稀疏，脉络膜大中血管暴露而出现豹纹状眼底。</p><p>3. 也可见于青壮年非近视人群，多因视网膜色素上皮层色素较少。</p>	______	<p>Causes of tessellated fundus include</p><p>1. Myopia. Due to the elongated axis of the eye, the retinal pigment epithelial cells are extensively expanded and thinned, and the large orange-red blood vessels of the choroid are more exposed, resulting in tessellated fundus. Generally, the higher the degree of myopia is, the more obvious the tessellated fundus is, especially for people with miopia above 600 degrees. </p><p>2. Middle-aged and elderly people. For middle-aged and elderly people, the pigment of the retinal pigment epithelium generally decreases, the choriocapillary space increases, and the transparency of the choroidal blood vessel wall decreases, the capillaries become more and more sparse, and the large and medium choroidal blood vessels are exposed, resulting in the tessellated  fundus. </p><p>3. It can also be seen in young and middle-aged people without myopia, mostly due to less pigment in the retinal pigment epithelium. </p>
<p>是糖尿病的重要并发症之一。</p>	______	<p>It is one of the important complications of diabetes. </p>
<p>用眼过度者、疲劳者，高血糖、高血压者。</p>	______	<p>People with excessive use of eye, fatigue, blood glucose and high blood pressure. </p>
<p>心血管疾病、动脉硬化、高血压、糖尿病患者。</p>	______	<p> patients with cardiovascular disease, arteriosclerosis, hypertension and diabetes. </p>
<p>地图样萎缩型主要为脉络膜毛细血管萎缩、玻璃膜增厚和RPE萎缩等引起的视网膜脉络膜萎缩变性。</p><p>脉络膜新生血管性病变，主要是因为异常的脉络膜新生血管自脉络膜向视网膜生长，异常血管所发生的渗出、出血等一系列病理改变以及纤维血管膜生长至盘状瘢痕形成，可导致中心视力丧失。</p><p>这两种病变都是较为严重的黄斑问题，需要到医院及时治疗。</p>	______	<p>The geographic atrophy type is mainly caused by choriocapillary atrophy, vitreous membrane thickening and RPE atrophy. </p><p>Choroidal neovascular disease is mainly due to the growth of abnormal choroidal neovascularization from the choroid to the retina, a series of pathological changes such as exudation and hemorrhage of abnormal blood vessels, and the growth of fibrovascular membranes to discoid scars form, which can lead to loss of central vision. </p><p>These two types of lesions are serious macular problems and require timely treatment in the hospital. </p>
<p>豹纹状改变（明显）是一种常见的轻微改变，一般没有症状也不需要治疗。</p><p>近视人群多有豹纹，一般情况下，度数越深，眼轴越长，视网膜被牵拉变得越薄，豹纹越严重。豹纹状改变还可见于中老年人，在非近视的年轻人中也偶有发生。</p>	______	<p>Tessellated fundus(obvious) is a  common, mild change that is usually asymptomatic and does not require treatment. </p><p>Most myopic people have tessellated fundus. Generally, the deeper the degree is, the longer the axial length of the eye people have, the thinner the retina is, resulting in the more serious the tessellated fundus.  Tessellated fundus can also be seen in middle-aged and elderly people, and occasionally in young people who are not nearsighted. </p>
<p>豹纹状眼底（重度），是一种常见的轻微改变，豹纹状眼底一般没有症状也不需要治疗。</p><p>是由于视网膜色素上皮层的营养障碍，致使浅层色素减少和消失，脉络膜血管完全暴露，可以透过视网膜见到脉络膜大血管结构及血管间隙的色素区，形似豹皮的纹理。</p><p>近视人群多有豹纹，一般情况下，度数越深，眼轴越长，豹纹越严重。重度的豹纹状眼底多出现于高度近视或高度近视风险人群，由于高度近视有多种眼底并发症的风险，建议定期进行眼底检查。</p>	______	<p>Tessellated fundus (severe) is a common, mild change that is generally asymptomatic and does not require treatment. </p><p>Due to the nutritional disorder of the retinal pigment epithelium, the superficial pigment decreases and disappears, the choroidal blood vessels are completely exposed, and the large choroidal vascular structure and the pigmented area of the vascular space can be seen through the retina, which looks like tessellated texture. </p><p>Most myopic people have tessellated fundus. Generally, the deeper degree is, the longer eye axis is, resulting in the more severe tessellated fundus. Severe tessellated fundus mostly occurs in people with high myopia or high myopia risk. Due to the risk of various fundus complications in high myopia, regular fundus examinations are recommended. </p>
<p>豹纹状改变（轻微），是一种常见的极轻微改变，轻度的豹纹状改变一般没有症状也不需要治疗。</p><p>近视人群多有豹纹，一般情况下，度数越深，眼轴越长，豹纹越严重。豹纹状改变还可见于中老年人，在非近视的年轻人中也偶有发生。</p>	______	<p>Tessellated fundus (slight) is a common, mild change. Slight tessellated fundus is generally asymptomatic and do not require treatment. </p><p>Most myopic people have tessellated fundus. Generally, the deeper degree is, the longer eye axis is, resulting in the more severe tessellated fundus. Tessellated fundus can also be seen in middle-aged and elderly people, and occasionally in young people who are not nearsighted. </p>
<p>老年人、视网膜血管疾病患者、葡萄膜炎患者、内眼炎症性患者、视网膜裂孔或脱离患者、眼外伤。</p>	______	<p>The elderly, patients with retinal vascular disease, patients with uveitis, patients with intraocular inflammation, patients with retinal tear or detachment, and ocular trauma. </p>
<p>原因尚未确定，可能与遗传、慢性光损害、营养障碍、中毒、免疫性疾病、心血管系统及呼吸系统等全身性疾病等有关。</p><p>手机、电脑等电子产品的频繁使用也对黄斑有一定的损害，导致玻璃膜疣的发病年龄日益年轻化。</p>	______	<p>The cause has not yet been determined, but may be related to systemic diseases such as genetics, chronic light damage, nutritional disorders, poisoning, immune diseases, disorders of cardiovascular and respiratory systems. </p><p>The frequent use of mobile phones, computers and other electronic products also has certain damage to the macula, resulting in a younger age of drusen. </p>
<p>血管内压力高，典型如高血压，长期的高血压会导致血管壁僵化、弹性减弱等病理性变化。低血压也可能会有动脉硬化的现象。</p><p>血管内有脏东西，典型如高血脂，脂质会侵袭、浸润到血管壁，逐步导致血管壁的硬化。</p><p>血管壁自身病变，如部分自身免疫性疾病或无菌性炎症等导致的血管壁变性等，还有就是长期、经常的紧张（应激状态）导致血管壁收缩、硬化等。</p>	______	<p>High intravascular pressure, typically such as hypertension, long-term hypertension can lead to pathological changes such as rigidity and weakening of the vascular wall. Low blood pressure may also cause arteriosclerosis. </p><p>There are dirty things in the blood vessels, such as high blood lipids. The lipids will invade and infiltrate the blood vessel wall, which will gradually lead to the hardening of the blood vessel wall. </p><p>The disease of the blood vessel wall itself, such as the degeneration of the blood vessel wall caused by some autoimmune diseases or aseptic inflammation, etc., and the long-term and frequent tension (stress state) leads to the contraction and hardening of the blood vessel wall. </p>
<p>年龄相关性黄斑病变，是黄斑区结构的年龄性改变。就像皮肤受到日晒会长斑一样，黄斑区域会由于光照刺激和年龄的增长而出现病变。大多发生于40岁以上，是当前中老年人致盲的重要原因。进展期是该病的晚期阶段，请及时到眼科专科就诊，并且请控制用眼强度，适当补充富含叶黄素的食品。</p><p>（视网膜上的黄斑区是最重要的视力区域，负责中心视觉。视力检查，就是查黄斑的视觉能力，黄斑以外的视网膜视觉能力是极其低下的。）</p>	______	<p>Age-related macular degeneration is an age-related change in the structure of the macula. Just as the skin develops spots due to sun exposure, the macular area develops lesions due to light stimulation and aging. Most of them occur in people over the age of 40, which is an important cause of blindness in the current middle-aged and elderly people. The advanced stage is the late stage of the disease, please go to an ophthalmologist in time, and please control the intensity of eye use, and appropriately supplement foods rich in lutein. </p><p>(The macular area on the retina is the most important visual area and is responsible for central vision. Visual inspection is to check the visual ability of the macula. The visual ability of the retina outside the macula is extremely low.)</p>
<p>年龄相关性黄斑病变，是黄斑区结构的年龄性改变，就像皮肤受到日晒会长斑一样，黄斑区域会由于光照刺激和年龄的增长而出现病变。大多发生于40岁以上，是当前中老年人致盲的重要原因。早中期是该病的早期阶段，一般不需要专科治疗，请控制用眼强度，适当补充富含叶黄素的食品，延缓老化。</p><p>（视网膜上的黄斑区是主要的视力区域，负责中心视觉。视力检查，就是查黄斑的视觉能力，黄斑以外的视网膜视觉能力是极其低下的。）</p>	______	<p>Age-related macular degeneration is an age-related change in the structure of the macula. Just like the skin that is exposed to sunlight, the macular area will lead to lesions due to light stimulation and aging. Most of them occur in people over the age of 40, which is an important cause of blindness in the current middle-aged and elderly people. The early and middle stages are the early stages of the disease. Generally, specialist treatment is not required. Please control the intensity of eye use and appropriately supplement foods rich in lutein to delay aging. </p><p>(The macular area on the retina is the main visual area and is responsible for central vision. Visual inspection is to check the visual ability of the macula. The visual ability of the retina outside the macula is extremely low.)</p>
<p>黄斑前膜是黄斑及其附近视网膜表面增生的非血管性纤维膜，根据情况会影响患眼阅读视力和精细视觉，如果已经明显影响视力，请进一步检查和治疗。</p><p>（视网膜上的黄斑区是视力最敏锐的区域，负责精细视觉，颜色视觉。视力检查，就是查黄斑的视觉能力，黄斑以外的视网膜视觉能力是极低的。）</p>	______	<p>The epimacular membrane is a non-vascular fibrous membrane that proliferates on the surface of the macula and its surrounding retina. Depending on the situation, it will affect the reading vision and fine vision of the affected eye. If the vision has been significantly affected, please further check and treat. </p><p>(The macular area on the retina is the area with the sharpest vision, responsible for fine vision and color vision. Vision examination is to check the visual ability of the macula. The visual ability of the retina outside the macula is extremely low.)</p>
<p>因某个原因，导致眼底静脉血管阻塞，造成视网膜出血，常为多因素致病，既有血管异常也有血液成分的改变或血流动力学异常的因素。建议进一步检查和治疗。</p>	______	<p>For some reason, retinal hemorrhage is caused by occlusion of fundus veins and retinal hemorrhage. It is often caused by multiple factors, including abnormal blood vessels, changes in blood components or abnormal hemodynamics. Further examination and treatment are recommended. </p>
<p>是糖尿病的严重并发症之一，严重时会影响患者的生活质量，也是工作年龄人群失明的主要原因；主要是由于糖尿病引起眼组织、神经及血管微循环改变，造成眼的营养和视功能损坏。</p><p>轻度非增是该病的早期阶段，症状不明显，眼部病变以定期检查为主；同时注意全身的血糖控制。</p><p>过量饮酒、熬夜、便秘等也会造成出血、微血管瘤等类似糖网的病变。如果您并没有糖尿病，可能是以上原因引起了和轻度糖网相似的病变特征。</p>	______	<p>It is one of the serious complications of diabetes. In severe cases, it will affect the quality of life of patients. It is also the main cause of blindness in the working-age population. It is mainly due to changes in the microcirculation of eye tissue, nerves and blood vessels caused by diabetes, resulting in nutritional and Visual function is damaged. </p><p>Mild non-proliferative diabetic retinopathy is the early stage of the disease, the symptoms are not obvious, the eye lesions are mainly checked regularly; at the same time, pay attention to the blood sugar control of the whole body. </p><p>Excessive drinking, staying up late, constipation, etc. can also cause hemorrhage, microangioma and other similar sugar network lesions. If you do not have diabetes, it may be the above reasons that cause lesions similar to those of mild glycemic reticulum. </p>
<p>视网膜动脉是全身惟一能够在活体上被直接观察到的小动脉。视网膜高血压病变中重度，是由于高血压引起的眼底血管病变，使得血液循环不顺畅，继续恶化甚至会导致血管堵塞。高血压患者中约70%有眼底改变。</p><p>需定期复查，监控血管损伤状态；如有必要，进一步检查，控制血压。</p>	______	<p>Retinal arteries are the only small arteries in the body that can be directly observed in vivo. Moderate to severe hypertensive retinopathy is the vascular disease of the fundus caused by high blood pressure, which makes blood circulation unsmooth, continues to deteriorate and even leads to blood vessel blockage. About 70% of hypertensive patients have fundus changes. </p><p>Regular review is required to monitor the state of vascular damage; if necessary, further examinations are required to control blood pressure. </p>
<p>视网膜的动脉是人体全身唯一可以直接观察到的血管。正常的血管为了让血液流动顺畅，所以内壁非常柔软，血管硬化会导致血管内腔变窄，使得血液循环不顺畅，继续恶化甚至会导致血管堵塞。</p><p>血压、血脂、血糖异常，长期紧张、疲劳、内分泌、免疫调节不佳等均可导致血管硬化。</p><p>需要定期复查，监控血管状态。注意戒烟限酒，动静平衡、合理饮食，控制血压、血糖，保持全身血管的健康度。</p>	______	<p>The arteries of the retina are the only blood vessels in the body that can be directly observed. In order to make blood flow smoothly, normal blood vessels have very soft inner walls. Arteriosclerosis will lead to narrowing of the lumen of the blood vessels, making blood circulation unsmooth, and further deterioration may even lead to blood vessel blockage. </p><p>Blood pressure, blood lipids, abnormal blood sugar, long-term stress, fatigue, poor endocrine and immune regulation can all lead to vascular sclerosis. </p><p>Regular review is required to monitor the vascular status. Pay attention to quit smoking and limit alcohol, balance movement and static, eat a reasonable diet, control blood pressure and blood sugar, and maintain the health of blood vessels throughout the body. </p>
<p>高血压眼底病变的中重度的患者，一般都有高血压病史。临床病程呈慢性经过的高血压患者中，眼底改变与病程长短呈正比。血压增高程度越大，眼底改变越严重，舒张压增高对眼底病变的作用更为显著。</p><p>慢性高血压患者一般从眼底动脉硬化开始进展成中重度病变。急进性高血压（包括慢性肾炎、肾病综合征等）常可直接出现重度视网膜病变。</p>	______	<p>Patients with moderate to severe hypertensive fundus lesions generally have a history of hypertension. In hypertensive patients with a chronic clinical course, the fundus changes were proportional to the duration of the disease. The greater the degree of blood pressure increase, the more serious the fundus changes, and the more significant effect of increased diastolic blood pressure on fundus lesions. </p><p>Patients with chronic hypertension generally progress from fundus arteriosclerosis to moderate to severe disease. Rapidly progressive hypertension (including chronic nephritis, nephrotic syndrome, etc.) often leads to severe retinopathy directly. </p>
<p>是病理性近视引起的视网膜病变。病理性近视与高度近视和遗传关系密切，是一种视网膜变性疾病。一般表现为在青春期前视力即开始下降并持续性加深，随着近视度数加深，眼轴明显延长，视功能会明显受损。</p><p>病理性近视可并发黄斑裂孔、视网膜脱离等致盲病变，需要定期复查。</p>	______	<p>Retinopathy caused by pathological myopia. Pathological myopia is closely related to high myopia and genetics, and is a retinal degenerative disease. It is generally manifested that the visual acuity begins to decline before puberty and continues to deepen. With the deepening of myopia, the axial length of the eye is significantly prolonged, and the visual function will be significantly impaired. </p><p>Pathological myopia can be complicated by macular hole, retinal detachment and other blinding lesions, which requires regular review. </p>
<p>杯盘比偏大，提示青光眼风险。青光眼是导致人类失明的三大致盲眼病之一，早期无症状。如果有眼痛、眼胀、虹视（灯光周围出现彩色色环）等症状、青光眼家族史、高度近视，提示青光眼可能性，建议去医院进一步检查。</p><p>当然，有一少部分人的杯盘比偏大是天生的，不是疾病的症状，如果没有以上症状和高危风险因素，并且没有收到立即就医的提示，生理性杯盘比偏大的可能性较大，可以先观察，定期检查杯盘比是否有变化。</p>	______	<p>The abnormal ratio of cup/disc indicates the risk of glaucoma. Glaucoma is one of the three major blindness diseases that cause blindness in humans. If you have symptoms such as eye pain, eye swelling, rainbow vision (colored rings around lights), family history of glaucoma, and high myopia, it indicates the possibility of glaucoma, and it is recommended to go to the hospital for further examination. </p><p>Of course, a small number of people's cup-to-disk ratio is inborn, not a symptom of a disease. If you don't have the above symptoms and high-risk risk factors, and you don't receive prompt medical attention, a physiological cup-to-disk ratio is not a symptom. It is more likely that the ratio is too large. You can observe it first and regularly check whether the cup-to-plate ratio has changed. </p>
<p>视网膜的动脉是人体全身唯一可以直接观察到的血管。正常的血管为了让血液流动顺畅，所以内壁非常柔软，动脉弹性减弱是血管硬化的初期表现，血管硬化会导致血管内腔变窄，使得血液循环不顺畅，继续恶化甚至会导致血管堵塞。</p><p>血压、血脂、血糖异常，长期紧张、疲劳、内分泌、免疫调节不佳等均可导致血管硬化。</p><p>目前不需要做针对性治疗，但是需要注意戒烟限酒，动静平衡、合理饮食，保持全身血管的健康度。</p>	______	<p>The arteries of the retina are the only blood vessels in the body that can be directly observed. In order to make the blood flow smoothly, the inner wall of normal blood vessels is very soft. The weakening of arterial elasticity is the initial manifestation of arteriosclerosis. Arteriosclerosis will lead to narrowing of the lumen of the blood vessels, making the blood circulation unsmooth, and further deterioration may even lead to blood vessel blockage. </p><p>Blood pressure, blood lipids, abnormal blood sugar, long-term stress, fatigue, poor endocrine and immune regulation can all lead to vascular sclerosis. </p><p>Currently, there is no need for targeted treatment, but attention should be paid to quitting smoking and limiting alcohol, living an active lifestyle, eating a reasonable diet, and maintaining the health of blood vessels throughout the body. </p>
<p>玻璃膜疣是视网膜上色素代谢异常病变，是一种年龄性改变，就像皮肤一样随着年龄的增长而衰老会长色斑一样，受光照强度越高，损伤越明显。该病变如果不明显影响视力，一般不需要专科治疗，请控制用眼强度，适当补充富含叶黄素的食品，延缓老化。</p><p>根据大数据分析，近年由于电子屏幕的普及和大量使用，导致此病变发生的概率增大，并且呈现低龄化的趋势。</p>	______	<p>Drusen is an abnormal pigment metabolism lesion on the retina. It is an age-related change. Just like the skin, aging will lead to pigment spots with age. The higher the light intensity, the more obvious the damage. If the lesion does not significantly affect vision, it generally does not require specialist treatment. Please control the intensity of eye use and appropriately supplement foods rich in lutein to delay aging. </p><p>According to the analysis of big data, due to the popularization and extensive use of electronic screens in recent years, the probability of occurrence of this lesion has increased, and it has shown a trend of younger age. </p>
<p>视网膜出现少量出血，有可能是疲劳、用眼过度、饮酒等引起的暂时性情况，休息后可吸收恢复，也可能是全身性血管病和血液病如高血压，糖尿病等视网膜病变反应，或者是炎症性疾患或免疫复合物侵犯血管壁等各种原因。请结合实际情况，定期观察或者进一步检查。</p>	______	<p>A small amount of retinal hemorrhage may be a temporary condition caused by fatigue, overuse, drinking, etc., which can be absorbed and recovered after rest, or a systemic vascular disease and blood disease such as hypertension, diabetes and other retinopathy reactions, or various reasons such as inflammatory diseases or immune complexes invading the vessel wall. Please make regular observations or further inspections based on the actual situation. </p>
<p>杯盘比偏大是指视杯和视盘的比值大于绝大多数人群的平均范围，与青光眼风险相关，青光眼是导致人类失明的三大致盲风险之一，早期无明显表现，如果出现眼痛、眼胀、虹视、（灯光周围彩色环）等表现，或者存在青光眼家族史、高度近视等情况，建议在专业机构进一步检查。</p><p>少部分人的杯盘比偏大是天生的，并非与青光眼风险相关的改变，如果没有以上表现，且未收到工作人员的通知，那么出现生理性杯盘比偏大的可能性较大，应该定期检查。</p>	______	<p>The abnormal ratio of cup/discmeans that the ratio of the optic cup to the optic disc is greater than the average range of the vast majority of the population, and is related to the risk of glaucoma. Glaucoma is one of the three major blindness risks that cause blindness in humans. There is no obvious early manifestation. Eye pain, eye swelling, rainbow vision, (colored ring around the light) and other manifestations, or there is a family history of glaucoma, high myopia, etc., it is recommended to further check in a professional institution. </p><p>The large cup-to-disk ratio of a small number of people is innate, not a change related to the risk of glaucoma. It is more likely to be large and should be checked regularly. </p>
<p>视网膜出现少量的红色斑点，属于视网膜零星出血的类似改变，可能是疲劳、用眼过度、饮酒等引起的暂时性改变，休息后可吸收恢复，也可能是全身血管损伤的眼部类似表现，如本身已有血液功能异常、糖代谢和血压调节功能失衡等改变，建议结合实际情况，定期观察或在专业机构进一步检查。</p>	______	<p>A small amount of red spots appear on the retina, which are similar to sporadic retinal hemorrhages. They may be temporary changes caused by fatigue, overuse, drinking, etc., which can be absorbed and recovered after rest. It may also be similar to the eyes with systemic blood vessel damage. For symptoms such as abnormal blood function, imbalance of glucose metabolism and blood pressure regulation, etc., it is recommended to observe the actual situation regularly or conduct further examination in professional institutions. </p>
<span class="glossary">1. 2型糖尿病5年以上人群：糖网发病率是25%。 1型糖尿病发病更早。</span><br/><span class="glossary">2. 妊娠糖尿病</span><br/><span class="glossary">3. 高血压</span>	______	<span class="glossary">1. People with type 2 diabetes for more than 5 years: the incidence of diabetes is 25%. Type 1 diabetes develops earlier. </span><br/><span class="glossary">2. Gestational diabetes.</span><br/><span class="glossary">3. Hypertension.</span>
<span class="glossary">1. 近视</span><br/><span class="glossary">2. 中老年人</span>	______	<span class="glossary">1. Myopia</span><br/><span class="glossary">2. Middle-aged and elderly</span>
<span class="glossary">1. 近视，尤其是高度近视</span><br/><span class="glossary">2. 中老年人</span>	______	<span class="glossary">1. Myopia, especially high myopia.</span><br/><span class="glossary">2. Middle-aged and elderly.</span>
<span class="glossary">1. 高血压、糖尿病、高血脂、肥胖</span><br/><span class="glossary">2. 动脉硬化家族史</span><br/><span class="glossary">3. 抽烟、饮酒、口味偏咸、爱吃肉食和精细食物</span><br/><span class="glossary">4. 烦躁易怒</span><br/><span class="glossary">5. 40岁以上</span>	______	<span class="glossary">1. Hypertension, diabetes, hyperlipidemia, obesity.</span><br/><span class="glossary">2. Family history of arteriosclerosis.</span><br/><span class="glossary">3. Smoking, drinking, salty tastes, meat and refined foods.</span><br/><span class="glossary">4. Irritability.</span><br /><span class="glossary">5. Over 40 years old.</span>
<span class="glossary">1. 长期户外工作，或长期使用电脑手机等发光屏幕人群</span><br/><span class="glossary">2. 吸烟或二手烟</span><br/><span class="glossary">3. 肥胖、高脂肪饮食、心血管疾病人群</span><br/><span class="glossary">4. 50岁以上</span>	______	<span class="glossary">1. People who work outdoors for a long time, or use light-emitting screens such as computers and mobile phones for a long time.</span><br/><span class="glossary">2. Smoking or second-hand smoke.</span><br/><span class="glossary">3. Obesity, high-fat diet, cardiovascular disease population.</span><br/><span class="glossary">4. Over 50 years old.</span>
AMD地图萎缩	______	AMD map shrinks
Coats病	______	Coats' disease
success	______
上海	______	ShangHai
云南	______	Yunnan
体重	______	weight
北京	______	BeiJing
右眼	______	Right eye
吉林	______	JiLin
同龄	______	The same age
名称	______	name
吸烟	______	Smoking
多尿	______	Diuresis
天津	______	TianJin
失明	______	Ablepsia
失眠	______	Agrypnia
头晕	______	Dizzy
头痛	______	Cephalalgia
左眼	______	Left eye
广东	______	GuangDong
心理	______	Psychology
护眼	______	Eyeshield
新疆	______	XinJiang
正常	______	Normal
河北	______	HeBei
河南	______	HeNan
消瘦	______	Marasmus
烦躁	______	Fidget
特征	______	Character
生活	______	Life
用眼	______	Using eyes
监测	______	Monitor
简介	______	Brief introdction
脑梗	______	Cerebral infarction
西藏	______	Tibet
评估	______	Assessment
贫血	______	Anemia
贵州	______	GuiZhou
辽宁	______	LiaoNing
运动	______	Sport
重庆	______	ChongQing
风险	______	Risk
饮食	______	Diet
近视/弥漫性萎缩	______	Myopia/Diffuse Atrophy
近视/斑片状萎缩	______	Myopia / Patchy Atrophy
近视/黄斑区萎缩	______	myopia/macular atrophy
每隔30分钟休息5~10分钟，连续看电视绝对不可以超过1小时。	______	Take a 5-10 minute break every 30 minutes, and watch TV for no more than 1 hour continuously.
控制BMI。	______	Control for BMI.
重复ID	______	Duplicate ID
低风险	______	low risk
内蒙古	______	Inner Mongolia
出血。	______	Bleeding.
吸烟。	______	Smoking.
异食癖	______	Pica
心绞痛	______	angina pectoris
样改变	______	change
检出率	______	The detection rate
血管类	______	Vascular
近视类	______	Myopia
需关注	______	need attention
高风险	______	high risk
黄斑类	______	Macular
黑龙江	______	Heilongjiang
高血压5%-10%是过量饮酒引起的。每日酒精摄入量男性不应超过25克；女性不应超过15克。	______	5%-10% of high blood pressure is caused by excessive alcohol consumption. Daily alcohol intake should not exceed 25 grams for men; 15 grams for women.
每周吃5个蛋类。	______	Eat 5 eggs a week.
维生素C可以促进铁的吸收和红细胞的合成。	______	Vitamin C promotes iron absorption and red blood cell synthesis.
检查单ID不符合规范	______	Checklist ID not conforming to the specification
上传失败	______	failed to upload
中低风险	______	low to medium risk
中高风险	______	medium to high risk
其他疾病	______	other illnesses
动脉阻塞	______	Retinal artery occlusion
双眼斜视	______	binocular strabismus
口渴多饮	______	thirsty symptom
听从医嘱	______	follow the doctor's advice
头晕心悸	______	Dizziness and palpitations
密切关注	______	pay close attention
少吃盐。	______	Eat less salt.
少喝酒。	______	Drink less.
常见表现	______	Common manifestations
平均以下	______	below average
平均风险	______	average risk
引发原因	______	cause
心律失常	______	Arrhythmia
心肌梗塞	______	Myocardial infarction
恶心呕吐	______	Nausea and vomiting
意识障碍	______	disturbance of consciousness
感觉异常	______	feeling abnormal
暂时观察	______	Temporarily observe
正常视野	______	normal visual field
玻璃体类	______	Vitreous
玻璃膜疣	______	Drusen
生活习惯	______	living habit
病变可能	______	possibility of lesions
皮肤苍白	______	pale skin
眩晕呕吐	______	Dizziness and vomiting
眼前黑点	______	black spot before eyes
眼痛眼胀	______	eye pain and eye swelling
立即就医	______	seek medical attention immediately
等待复核	______	Awaiting review
管状视野	______	tubular visual field
类似异常	______	probably abnormal
类似特征	______	similar features
肢体麻木	______	numbness of the limbs
胸闷心悸	______	chest tightness and palpitations
胸闷心慌	______	chest tightness and flusteration
血糖升高	______	Elevated blood glucose
视物变形	______	Distortion
视物模糊	______	blurred vision
视盘前膜	______	preoptic disc
视神经类	______	Optic nerve
视野缺失	______	loss of vision
近视相关	______	Myopia related
需要就医	______	 need medical treatment 
静脉阻塞	______	Retinal vein occlusion
预防建议	______	Prevention advice
风险名称	______	Risk name
食欲增加	______	increased appetite
食欲缺乏	______	anorexia
高发地区	______	High-incidence areas
黄斑前膜	______	epimacular membrane
黄斑水肿	______	Macular edema
黄斑裂孔	______	Macular hole
玻璃膜疣/色素异常	______	drusen/ abnormal pigmentation
动脉硬化/高血压及并发症	______	Arteriosclerosis/Hypertension and complications
动脉硬化/高血压视网膜病变	______	Arteriosclerosis/Hypertensive Retinopathy
每天增加1个鸡蛋的摄入，心血管病事件发生风险降低3%，但不要超过每周6个。	______	Increasing intake of 1 egg per day can reduce the risk of cardiovascular events by 3%, but not more than 6 eggs per week.
每次持续30-60分钟。每周应有1次以上的有氧运动，如步行、慢跑、骑车、游泳、做健美操、跳舞和非比赛性划船等。	______	Keep sports for 30-60 minutes each time. There should be more than 1 aerobic exercise per week, such as walking, jogging, cycling, swimming, doing aerobics, dancing and non-competitive rowing.
保持室内PM2.5在优良（<75μg/m3）。	______	Keep indoor PM2.5  superior  (<75μg/m3).
保持室内PM2.5在优良（<75μg/m³）。	______	Keep indoor PM2.5  superior  (<75μg/m3).
一般无症状	______	Usually asymptomatic
代谢因素。	______	Metabolic factors.
休闲活动。	______	Leisure activities.
其他因素。	______	Other factors.
其他视网膜	______	other retina
列表页建议	______	Listing page suggestions
列表页简介	______	Introduction to List Pages
